  97   660 49 0 TEXAS    100  BENTSEN, LLOYD MILLARD JR
  97 10823 49 0 TEXAS    200  TOWER, JOHN G.           
  97 14503 67 0 UTAH     200  HATCH, ORRIN             
  97 14303 67 0 UTAH     200  GARN, JAKE               
  97 10562  6 0 VERMONT  200  STAFFORD, ROBERT T.      
  97 14307  6 0 VERMONT  100  LEAHY, PATRICK           
  97 10802 40 0 VIRGINI  328  BYRD, HARRY F., JR.      
  97 14712 40 0 VIRGINI  200  WARNER, JOHN WILLIAM     
  97  4851 73 0 WASHING  100  JACKSON, HENRY MARTIN    
  97 14904 73 0 WASHING  200  GORTON, SLADE            
  97  7722 56 0 WEST VI  100  RANDOLPH, JENNINGS       
  97  1366 56 0 WEST VI  100  BYRD, ROBERT CARYLE      
  97  7638 25 0 WISCONS  100  PROXMIRE, WILLIAM        
  97 14242 25 0 WISCONS  200  KASTEN, ROBERT W., JR.   
  97 14511 68 0 WYOMING  200  WALLOP, MALCOLM          
  97 14710 68 0 WYOMING  200  SIMPSON, ALAN KOOI       
  98 99907 99 0 USA      200  
  98 14705 41 0 ALABAMA  100  HEFLIN, HOWELL THOMAS    
  98 14901 41 0 ALABAMA  200  DENTON, JEREMIAH         
  98 12109 81 0 ALASKA   200  STEVENS, THEODORE F.     
  98 14907 81 0 ALASKA   200  MURKOWSKI, FRANK H.      
  98  3658 61 0 ARIZONA  200  GOLDWATER, BARRY MORRIS  
  98 14502 61 0 ARIZONA  100  DECONCINI, DENNIS        
  98 10791 42 0 ARKANSA  100  PRYOR, DAVID             
  98 14300 42 0 ARKANSA  100  BUMPERS, DALE            
  98 14915 71 0 CALIFOR  200  WILSON, PETE             
  98 12103 71 0 CALIFOR  100  CRANSTON, ALAN           
  98 14305 62 0 COLORAD  100  HART, GARY               
  98 14002 62 0 COLORAD  200  ARMSTRONG, WILLIAM       
  98 14213  1 0 CONNECT  100  DODD, CHRISTOPHER J.     
  98 12032  1 0 CONNECT  200  WEICKER, LOWELL P.       
  98 14101 11 0 DELAWAR  100  BIDEN, JOSEPH R.         
  98 11044 11 0 DELAWAR  200  ROTH, WILLIAM V., JR.    
  98 14905 43 0 FLORIDA  200  HAWKINS, PAULA           
  98 13101 43 0 FLORIDA  100  CHILES, LAWTON           
  98 14906 44 0 GEORGIA  200  MATTINGLY, MACK          
  98 14108 44 0 GEORGIA  100  NUNN, SAM                
  98  4812 82 0 HAWAII   100  INOUYE, DANIEL KEN       
  98 10605 82 0 HAWAII   100  MATSUNAGA, SPARK M.      
  98 14056 63 0 IDAHO    200  SYMMS, STEVEN D.         
  98 11029 63 0 IDAHO    200  MCCLURE, JAMES A.        
  98 14902 21 0 ILLINOI  100  DIXON, ALAN J.           
  98 11205 21 0 ILLINOI  200  PERCY, CHARLES H.        
  98 14447 22 0 INDIANA  200  QUAYLE, J. DANFORTH      
  98 14506 22 0 INDIANA  200  LUGAR, RICHARD           
  98 14226 31 0 IOWA     200  GRASSLEY, CHARLES E.     
  98 14707 31 0 IOWA     200  JEPSEN, ROGER WILLIAM    
  98 14708 32 0 KANSAS   200  KASSEBAUM, NANCY LANDON  
  98 10513 32 0 KANSAS   200  DOLE, BOB                
  98 14106 51 0 KENTUCK  100  HUDDLESTON, WALTER       
  98 14302 51 0 KENTUCK  100  FORD, WENDELL            
  98  5767 45 0 LOUISIA  100  LONG, RUSSELL BILIU      
  98 14107 45 0 LOUISIA  100  JOHNSTON, J. BENNETT     
  98 14010  2 0 MAINE    200  COHEN, WILLIAM           
  98 14713  2 0 MAINE    100  MITCHELL, GEORGE         
  98 13039 52 0 MARYLAN  100  SARBANES, PAUL           
  98 10535 52 0 MARYLAN  200  MATHIAS, CHARLES MCC.    
  98 14279  3 0 MASSACH  100  TSONGAS, PAUL            
  98 10808  3 0 MASSACH  100  KENNEDY, EDWARD M.       
  98 14709 23 0 MICHIGA  100  LEVIN, CARL MILTON       
  98 11043 23 0 MICHIGA  100  RIEGLE, DONALD W., JR.   
  98 14701 33 0 MINNESO  200  BOSCHWITZ, RUDOLF ELY    
  98 14703 33 0 MINNESO  200  DURENBERGER, DAVID FERDIN
  98 14009 46 0 MISSISS  200  COCHRAN, THAD            
  98  8883 46 0 MISSISS  100  STENNIS, JOHN CORNELIUS  
  98 12104 34 0 MISSOUR  100  EAGLETON, THOMAS F.      
  98 14501 34 0 MISSOUR  200  DANFORTH, JOHN           
  98 14203 64 0 MONTANA  100  BAUCUS, MAX              
  98 12039 64 0 MONTANA  100  MELCHER, JOHN            
  98 14512 35 0 NEBRASK  100  ZORINSKY, EDWARD         
  98 14704 35 0 NEBRASK  100  EXON, JOHN JAMES         
  98 14913 65 0 NEVADA   200  HECHT, JACOB (CHIC)      
  98 14077 65 0 NEVADA   200  LAXALT, PAUL             
  98 14909  4 0 NEW HAM  200  RUDMAN, WARREN           
  98 14706  4 0 NEW HAM  200  HUMPHREY, GORDON J.      
  98 14702 12 0 NEW JER  100  BRADLEY, WILLIAM WARREN  
  98 14914 12 0 NEW JER  100  LAUTENBERG, FRANK R.     
  98 14912 66 0 NEW MEX  100  BINGAMAN, JEFF           
  98 14103 66 0 NEW MEX  200  DOMENICI, PETE V.        
  98 14508 13 0 NEW YOR  100  MOYNIHAN, DANIEL         
  98 14900 13 0 NEW YOR  200  D'AMATO, ALFONSE M.      
  98 14903 47 0 NORTH C  200  EAST, JOHN P.            
  98 14105 47 0 NORTH C  200  HELMS, JESSE             
  98  1252 36 0 NORTH D  100  BURDICK, QUENTIN NORTHROP
  98 10569 36 0 NORTH D  200  ANDREWS, MARK            
  98 14304 24 0 OHIO     100  GLENN, JOHN              
  98 14073 24 0 OHIO     100  METZENBAUM, HOWARD M.    
  98 14700 53 0 OKLAHOM  100  BOREN, DAVID LYLE        
  98 14908 53 0 OKLAHOM  200  NICKLES, DON             
  98 11203 72 0 OREGON   200  HATFIELD, MARK I.        
  98 12107 72 0 OREGON   200  PACKWOOD, ROBERT W.      
  98 14910 14 0 PENNSYL  200  SPECTER, ARLEN           
  98 13050 14 0 PENNSYL  200  HEINZ, H. JOHN           
  98 14500  5 0 RHODE I  200  CHAFEE, JOHN             
  98 10818  5 0 RHODE I  100  PELL, CLAIBORNE          
  98  9369 48 0 SOUTH C  200  THURMOND, JAMES STROM    
  98 11204 48 0 SOUTH C  100  HOLLINGS, ERNEST F.      
  98 14268 37 0 SOUTH D  200  PRESSLER, LARRY          
  98 14000 37 0 SOUTH D  200  ABDNOR, JAMES            
  98 11200 54 0 TENNESS  200  BAKER, HOWARD H., JR.    
  98 14509 54 0 TENNESS  100  SASSER, JAMES            
  98   660 49 0 TEXAS    100  BENTSEN, LLOYD MILLARD JR
  98 10823 49 0 TEXAS    200  TOWER, JOHN G.           
  98 14503 67 0 UTAH     200  HATCH, ORRIN             
  98 14303 67 0 UTAH     200  GARN, JAKE               
  98 10562  6 0 VERMONT  200  STAFFORD, ROBERT T.      
  98 14307  6 0 VERMONT  100  LEAHY, PATRICK           
  98 14712 40 0 VIRGINI  200  WARNER, JOHN WILLIAM     
  98 14456 40 0 VIRGINI  200  TRIBLE, PAUL             
  98  4851 73 0 WASHING  100  JACKSON, HENRY MARTIN    
  98 14904 73 0 WASHING  200  GORTON, SLADE            
  98 14916 73 0 WASHING  200  EVANS, DANIEL            
  98  7722 56 0 WEST VI  100  RANDOLPH, JENNINGS       
  98  1366 56 0 WEST VI  100  BYRD, ROBERT CARYLE      
  98 14242 25 0 WISCONS  200  KASTEN, ROBERT W., JR.   
  98  7638 25 0 WISCONS  100  PROXMIRE, WILLIAM        
  98 14511 68 0 WYOMING  200  WALLOP, MALCOLM          
  98 14710 68 0 WYOMING  200  SIMPSON, ALAN KOOI       
  99 99907 99 0 USA      200  
  99 14901 41 0 ALABAMA  200  DENTON, JEREMIAH         
  99 14705 41 0 ALABAMA  100  HEFLIN, HOWELL THOMAS    
  99 12109 81 0 ALASKA   200  STEVENS, THEODORE F.     
  99 14907 81 0 ALASKA   200  MURKOWSKI, FRANK H.      
  99 14502 61 0 ARIZONA  100  DECONCINI, DENNIS        
  99  3658 61 0 ARIZONA  200  GOLDWATER, BARRY MORRIS  
  99 14300 42 0 ARKANSA  100  BUMPERS, DALE            
  99 10791 42 0 ARKANSA  100  PRYOR, DAVID             
  99 14915 71 0 CALIFOR  200  WILSON, PETE             
  99 12103 71 0 CALIFOR  100  CRANSTON, ALAN           
  99 14002 62 0 COLORAD  200  ARMSTRONG, WILLIAM       
  99 14305 62 0 COLORAD  100  HART, GARY               
  99 14213  1 0 CONNECT  100  DODD, CHRISTOPHER J.     
  99 12032  1 0 CONNECT  200  WEICKER, LOWELL P.       
  99 14101 11 0 DELAWAR  100  BIDEN, JOSEPH R.         
  99 11044 11 0 DELAWAR  200  ROTH, WILLIAM V., JR.    
  99 14905 43 0 FLORIDA  200  HAWKINS, PAULA           
  99 13101 43 0 FLORIDA  100  CHILES, LAWTON           
  99 14108 44 0 GEORGIA  100  NUNN, SAM                
  99 14906 44 0 GEORGIA  200  MATTINGLY, MACK          
  99  4812 82 0 HAWAII   100  INOUYE, DANIEL KEN       
  99 10605 82 0 HAWAII   100  MATSUNAGA, SPARK M.      
  99 11029 63 0 IDAHO    200  MCCLURE, JAMES A.        
  99 14056 63 0 IDAHO    200  SYMMS, STEVEN D.         
  99 14902 21 0 ILLINOI  100  DIXON, ALAN J.           
  99 14275 21 0 ILLINOI  100  SIMON, PAUL              
  99 14447 22 0 INDIANA  200  QUAYLE, J. DANFORTH      
  99 14506 22 0 INDIANA  200  LUGAR, RICHARD           
  99 14230 31 0 IOWA     100  HARKIN, TOM              
  99 14226 31 0 IOWA     200  GRASSLEY, CHARLES E.     
  99 14708 32 0 KANSAS   200  KASSEBAUM, NANCY LANDON  
  99 10513 32 0 KANSAS   200  DOLE, BOB                
  99 14921 51 0 KENTUCK  200  MCCONNELL JR., MITCH     
  99 14302 51 0 KENTUCK  100  FORD, WENDELL            
  99  5767 45 0 LOUISIA  100  LONG, RUSSELL BILIU      
  99 14107 45 0 LOUISIA  100  JOHNSTON, J. BENNETT     
  99 14713  2 0 MAINE    100  MITCHELL, GEORGE         
  99 14010  2 0 MAINE    200  COHEN, WILLIAM           
  99 13039 52 0 MARYLAN  100  SARBANES, PAUL           
  99 10535 52 0 MARYLAN  200  MATHIAS, CHARLES MCC.    
  99 10808  3 0 MASSACH  100  KENNEDY, EDWARD M.       
  99 14920  3 0 MASSACH  100  KERRY,JOHN F.            
  99 14709 23 0 MICHIGA  100  LEVIN, CARL MILTON       
  99 11043 23 0 MICHIGA  100  RIEGLE, DONALD W., JR.   
  99 14701 33 0 MINNESO  200  BOSCHWITZ, RUDOLF ELY    
  99 14703 33 0 MINNESO  200  DURENBERGER, DAVID FERDIN
  99 14009 46 0 MISSISS  200  COCHRAN, THAD            
  99  8883 46 0 MISSISS  100  STENNIS, JOHN CORNELIUS  
  99 14501 34 0 MISSOUR  200  DANFORTH, JOHN           
  99 12104 34 0 MISSOUR  100  EAGLETON, THOMAS F.      
  99 12039 64 0 MONTANA  100  MELCHER, JOHN            
  99 14203 64 0 MONTANA  100  BAUCUS, MAX              
  99 14512 35 0 NEBRASK  100  ZORINSKY, EDWARD         
  99 14704 35 0 NEBRASK  100  EXON, JOHN JAMES         
  99 14077 65 0 NEVADA   200  LAXALT, PAUL             
  99 14913 65 0 NEVADA   200  HECHT, JACOB (CHIC)      
  99 14706  4 0 NEW HAM  200  HUMPHREY, GORDON J.      
  99 14909  4 0 NEW HAM  200  RUDMAN, WARREN           
  99 14702 12 0 NEW JER  100  BRADLEY, WILLIAM WARREN  
  99 14914 12 0 NEW JER  100  LAUTENBERG, FRANK R.     
  99 14103 66 0 NEW MEX  200  DOMENICI, PETE V.        
  99 14912 66 0 NEW MEX  100  BINGAMAN, JEFF           
  99 14508 13 0 NEW YOR  100  MOYNIHAN, DANIEL         
  99 14900 13 0 NEW YOR  200  D'AMATO, ALFONSE M.      
  99 14105 47 0 NORTH C  200  HELMS, JESSE             
  99 14903 47 0 NORTH C  200  EAST, JOHN P.            
  99 10574 47 0 NORTH C  200  BROYHILL, JAMES T.       
  99 10569 36 0 NORTH D  200  ANDREWS, MARK            
  99  1252 36 0 NORTH D  100  BURDICK, QUENTIN NORTHROP
  99 14304 24 0 OHIO     100  GLENN, JOHN              
  99 14073 24 0 OHIO     100  METZENBAUM, HOWARD M.    
  99 14700 53 0 OKLAHOM  100  BOREN, DAVID LYLE        
  99 14908 53 0 OKLAHOM  200  NICKLES, DON             
  99 12107 72 0 OREGON   200  PACKWOOD, ROBERT W.      
  99 11203 72 0 OREGON   200  HATFIELD, MARK I.        
  99 14910 14 0 PENNSYL  200  SPECTER, ARLEN           
  99 13050 14 0 PENNSYL  200  HEINZ, H. JOHN           
  99 10818  5 0 RHODE I  100  PELL, CLAIBORNE          
  99 14500  5 0 RHODE I  200  CHAFEE, JOHN             
  99 11204 48 0 SOUTH C  100  HOLLINGS, ERNEST F.      
  99  9369 48 0 SOUTH C  200  THURMOND, JAMES STROM    
  99 14000 37 0 SOUTH D  200  ABDNOR, JAMES            
  99 14268 37 0 SOUTH D  200  PRESSLER, LARRY          
  99 14423 54 0 TENNESS  100  GORE, ALBERT, JR.        
  99 14509 54 0 TENNESS  100  SASSER, JAMES            
  99   660 49 0 TEXAS    100  BENTSEN, LLOYD MILLARD JR
  99 14628 49 0 TEXAS    200  GRAMM, WILLIAM PHILIP    
  99 14303 67 0 UTAH     200  GARN, JAKE               
  99 14503 67 0 UTAH     200  HATCH, ORRIN             
  99 10562  6 0 VERMONT  200  STAFFORD, ROBERT T.      
  99 14307  6 0 VERMONT  100  LEAHY, PATRICK           
  99 14712 40 0 VIRGINI  200  WARNER, JOHN WILLIAM     
  99 14456 40 0 VIRGINI  200  TRIBLE, PAUL             
  99 14904 73 0 WASHING  200  GORTON, SLADE            
  99 14916 73 0 WASHING  200  EVANS, DANIEL            
  99  1366 56 0 WEST VI  100  BYRD, ROBERT CARYLE      
  99 14922 56 0 WEST VI  100  ROCKEFELLER,JOHN D.      
  99  7638 25 0 WISCONS  100  PROXMIRE, WILLIAM        
  99 14242 25 0 WISCONS  200  KASTEN, ROBERT W., JR.   
  99 14511 68 0 WYOMING  200  WALLOP, MALCOLM          
  99 14710 68 0 WYOMING  200  SIMPSON, ALAN KOOI       
 100 99907 99 0 USA      200  
 100 14659 41 0 ALABAMA  100  SHELBY, RICHARD CRAIG    
 100 14705 41 0 ALABAMA  100  HEFLIN, HOWELL THOMAS    
 100 14907 81 0 ALASKA   200  MURKOWSKI, FRANK H.      
 100 12109 81 0 ALASKA   200  STEVENS, THEODORE F.     
 100 15039 61 0 ARIZONA  200  MCCAIN, JOHN S           
 100 14502 61 0 ARIZONA  100  DECONCINI, DENNIS        
 100 10791 42 0 ARKANSA  100  PRYOR, DAVID             
 100 14300 42 0 ARKANSA  100  BUMPERS, DALE            
 100 14915 71 0 CALIFOR  200  WILSON, PETE             
 100 12103 71 0 CALIFOR  100  CRANSTON, ALAN           
 100 14002 62 0 COLORAD  200  ARMSTRONG, WILLIAM       
 100 14282 62 0 COLORAD  100  WIRTH, TIMOTHY           
 100 14213  1 0 CONNECT  100  DODD, CHRISTOPHER J.     
 100 12032  1 0 CONNECT  200  WEICKER, LOWELL P.       
 100 11044 11 0 DELAWAR  200  ROTH, WILLIAM V., JR.    
 100 14101 11 0 DELAWAR  100  BIDEN, JOSEPH R.         
 100 13101 43 0 FLORIDA  100  CHILES, LAWTON           
 100 15503 43 0 FLORIDA  100  GRAHAM, BOB              
 100 14467 44 0 GEORGIA  100  FOWLER, WYCHE, JR.       
 100 14108 44 0 GEORGIA  100  NUNN, SAM                
 100 10605 82 0 HAWAII   100  MATSUNAGA, SPARK M.      
 100  4812 82 0 HAWAII   100  INOUYE, DANIEL KEN       
 100 14056 63 0 IDAHO    200  SYMMS, STEVEN D.         
 100 11029 63 0 IDAHO    200  MCCLURE, JAMES A.        
 100 14902 21 0 ILLINOI  100  DIXON, ALAN J.           
 100 14275 21 0 ILLINOI  100  SIMON, PAUL              
 100 14506 22 0 INDIANA  200  LUGAR, RICHARD           
 100 14447 22 0 INDIANA  200  QUAYLE, JOHN D.          
 100 14226 31 0 IOWA     200  GRASSLEY, CHARLES E.     
 100 14230 31 0 IOWA     100  HARKIN, TOM              
 100 14708 32 0 KANSAS   200  KASSEBAUM, NANCY LANDON  
 100 10513 32 0 KANSAS   200  DOLE, BOB                
 100 14921 51 0 KENTUCK  200  MCCONNELL JR., MITCH     
 100 14302 51 0 KENTUCK  100  FORD, WENDELL            
 100 14107 45 0 LOUISIA  100  JOHNSTON, J. BENNETT     
 100 13056 45 0 LOUISIA  100  BREAUX, JOHN B.          
 100 14713  2 0 MAINE    100  MITCHELL, GEORGE         
 100 14010  2 0 MAINE    200  COHEN, WILLIAM           
 100 14440 52 0 MARYLAN  100  MIKULSKI, BARBARA        
 100 13039 52 0 MARYLAN  100  SARBANES, PAUL           
 100 10808  3 0 MASSACH  100  KENNEDY, EDWARD M.       
 100 14920  3 0 MASSACH  100  KERRY,JOHN F.            
 100 11043 23 0 MICHIGA  100  RIEGLE, DONALD W., JR.   
 100 14709 23 0 MICHIGA  100  LEVIN, CARL MILTON       
 100 14703 33 0 MINNESO  200  DURENBERGER, DAVID FERDIN
 100 14701 33 0 MINNESO  200  BOSCHWITZ, RUDOLF ELY    
 100  8883 46 0 MISSISS  100  STENNIS, JOHN CORNELIUS  
 100 14009 46 0 MISSISS  200  COCHRAN, THAD            
 100 15501 34 0 MISSOUR  200  BOND, CHRISTOPHER        
 100 14501 34 0 MISSOUR  200  DANFORTH, JOHN           
 100 14203 64 0 MONTANA  100  BAUCUS, MAX              
 100 12039 64 0 MONTANA  100  MELCHER, JOHN            
 100 14704 35 0 NEBRASK  100  EXON, JOHN JAMES         
 100 14512 35 0 NEBRASK  100  ZORINSKY, EDWARD         
 100 15505 35 0 NEBRASK  200  KARNES, DAVID K.         
 100 14913 65 0 NEVADA   200  HECHT, JACOB (CHIC)      
 100 15054 65 0 NEVADA   100  REID, HARRY M.           
 100 14706  4 0 NEW HAM  200  HUMPHREY, GORDON J.      
 100 14909  4 0 NEW HAM  200  RUDMAN, WARREN           
 100 14914 12 0 NEW JER  100  LAUTENBERG, FRANK R.     
 100 14702 12 0 NEW JER  100  BRADLEY, WILLIAM WARREN  
 100 14103 66 0 NEW MEX  200  DOMENICI, PETE V.        
 100 14912 66 0 NEW MEX  100  BINGAMAN, JEFF           
 100 14900 13 0 NEW YOR  200  D'AMATO, ALFONSE M.      
 100 14508 13 0 NEW YOR  100  MOYNIHAN, DANIEL         
 100 15504 47 0 NORTH C  100  SANFORD, TERRY           
 100 14105 47 0 NORTH C  200  HELMS, JESSE             
 100  1252 36 0 NORTH D  100  BURDICK, QUENTIN NORTHROP
 100 15502 36 0 NORTH D  100  CONRAD, KENT             
 100 14073 24 0 OHIO     100  METZENBAUM, HOWARD M.    
 100 14304 24 0 OHIO     100  GLENN, JOHN              
 100 14908 53 0 OKLAHOM  200  NICKLES, DON             
 100 14700 53 0 OKLAHOM  100  BOREN, DAVID LYLE        
 100 12107 72 0 OREGON   200  PACKWOOD, ROBERT W.      
 100 11203 72 0 OREGON   200  HATFIELD, MARK I.        
 100 14910 14 0 PENNSYL  200  SPECTER, ARLEN           
 100 13050 14 0 PENNSYL  200  HEINZ, H. JOHN           
 100 10818  5 0 RHODE I  100  PELL, CLAIBORNE          
 100 14500  5 0 RHODE I  200  CHAFEE, JOHN             
 100  9369 48 0 SOUTH C  200  THURMOND, JAMES STROM    
 100 11204 48 0 SOUTH C  100  HOLLINGS, ERNEST F.      
 100 14268 37 0 SOUTH D  200  PRESSLER, LARRY          
 100 14617 37 0 SOUTH D  100  DASCHLE, THOMAS ANDREW   
 100 14509 54 0 TENNESS  100  SASSER, JAMES            
 100 14423 54 0 TENNESS  100  GORE, ALBERT, JR.        
 100   660 49 0 TEXAS    100  BENTSEN, LLOYD MILLARD JR
 100 14628 49 0 TEXAS    200  GRAMM, WILLIAM PHILIP    
 100 14503 67 0 UTAH     200  HATCH, ORRIN             
 100 14303 67 0 UTAH     200  GARN, JAKE               
 100 10562  6 0 VERMONT  200  STAFFORD, ROBERT T.      
 100 14307  6 0 VERMONT  100  LEAHY, PATRICK           
 100 14456 40 0 VIRGINI  200  TRIBLE, PAUL             
 100 14712 40 0 VIRGINI  200  WARNER, JOHN WILLIAM     
 100 10700 73 0 WASHING  100  ADAMS, BROCK             
 100 14916 73 0 WASHING  200  EVANS, DANIEL            
 100  1366 56 0 WEST VI  100  BYRD, ROBERT CARYLE      
 100 14922 56 0 WEST VI  100  ROCKEFELLER,JOHN D.      
 100  7638 25 0 WISCONS  100  PROXMIRE, WILLIAM        
 100 14242 25 0 WISCONS  200  KASTEN, ROBERT W., JR.   
 100 14511 68 0 WYOMING  200  WALLOP, MALCOLM          
 100 14710 68 0 WYOMING  200  SIMPSON, ALAN KOOI       
 101 99908 99 0 USA      200  
 101 14659 41 0 ALABAMA  100  SHELBY, RICHARD CRAIG    
 101 14705 41 0 ALABAMA  100  HEFLIN, HOWELL THOMAS    
 101 12109 81 0 ALASKA   200  STEVENS, THEODORE F.     
 101 14907 81 0 ALASKA   200  MURKOWSKI, FRANK H.      
 101 14502 61 0 ARIZONA  100  DECONCINI, DENNIS        
 101 15039 61 0 ARIZONA  200  MCCAIN, JOHN S           
 101 10791 42 0 ARKANSA  100  PRYOR, DAVID             
 101 14300 42 0 ARKANSA  100  BUMPERS, DALE            
 101 12103 71 0 CALIFOR  100  CRANSTON, ALAN           
 101 14915 71 0 CALIFOR  200  WILSON, PETE             
 101 14002 62 0 COLORAD  200  ARMSTRONG, WILLIAM       
 101 14282 62 0 COLORAD  100  WIRTH, TIMOTHY           
 101 14213  1 0 CONNECT  100  DODD, CHRISTOPHER J.     
 101 15704  1 0 CONNECT  100  LIEBERMAN, JOSEPH I.     
 101 11044 11 0 DELAWAR  200  ROTH, WILLIAM V., JR.    
 101 14101 11 0 DELAWAR  100  BIDEN, JOSEPH R.         
 101 15037 43 0 FLORIDA  200  MACK, CONNIE             
 101 15503 43 0 FLORIDA  100  GRAHAM, BOB              
 101 14108 44 0 GEORGIA  100  NUNN, SAM                
 101 14467 44 0 GEORGIA  100  FOWLER, WYCHE, JR.       
 101  4812 82 0 HAWAII   100  INOUYE, DANIEL KEN       
 101 10605 82 0 HAWAII   100  MATSUNAGA, SPARK M.      
 101 14400 82 0 HAWAII   100  AKAKA, DANIEL            
 101 11029 63 0 IDAHO    200  MCCLURE, JAMES A.        
 101 14056 63 0 IDAHO    200  SYMMS, STEVEN D.         
 101 14275 21 0 ILLINOI  100  SIMON, PAUL              
 101 14902 21 0 ILLINOI  100  DIXON, ALAN J.           
 101 14806 22 0 INDIANA  200  COATS, DANIEL            
 101 14506 22 0 INDIANA  200  LUGAR, RICHARD           
 101 14447 22 0 INDIANA  200  QUAYLE, JOHN D.          
 101 14226 31 0 IOWA     200  GRASSLEY, CHARLES E.     
 101 14230 31 0 IOWA     100  HARKIN, TOM              
 101 10513 32 0 KANSAS   200  DOLE, BOB                
 101 14708 32 0 KANSAS   200  KASSEBAUM, NANCY LANDON  
 101 14302 51 0 KENTUCK  100  FORD, WENDELL            
 101 14921 51 0 KENTUCK  200  MCCONNELL JR., MITCH     
 101 13056 45 0 LOUISIA  100  BREAUX, JOHN B.          
 101 14107 45 0 LOUISIA  100  JOHNSTON, J. BENNETT     
 101 14010  2 0 MAINE    200  COHEN, WILLIAM           
 101 14713  2 0 MAINE    100  MITCHELL, GEORGE         
 101 13039 52 0 MARYLAN  100  SARBANES, PAUL           
 101 14440 52 0 MARYLAN  100  MIKULSKI, BARBARA        
 101 10808  3 0 MASSACH  100  KENNEDY, EDWARD M.       
 101 14920  3 0 MASSACH  100  KERRY,JOHN F.            
 101 11043 23 0 MICHIGA  100  RIEGLE, DONALD W., JR.   
 101 14709 23 0 MICHIGA  100  LEVIN, CARL MILTON       
 101 14701 33 0 MINNESO  200  BOSCHWITZ, RUDOLF ELY    
 101 14703 33 0 MINNESO  200  DURENBERGER, DAVID FERDIN
 101 14009 46 0 MISSISS  200  COCHRAN, THAD            
 101 14031 46 0 MISSISS  200  LOTT,TRENT               
 101 14501 34 0 MISSOUR  200  DANFORTH, JOHN           
 101 15501 34 0 MISSOUR  200  BOND, CHRISTOPHER        
 101 14203 64 0 MONTANA  100  BAUCUS, MAX              
 101 15701 64 0 MONTANA  200  BURNS, CONRAD            
 101 14704 35 0 NEBRASK  100  EXON, JOHN JAMES         
 101 15702 35 0 NEBRASK  100  KERREY, ROBERT           
 101 15054 65 0 NEVADA   100  REID, HARRY M.           
 101 15700 65 0 NEVADA   100  BRYAN, RICHARD H.        
 101 14706  4 0 NEW HAM  200  HUMPHREY, GORDON J.      
 101 14909  4 0 NEW HAM  200  RUDMAN, WARREN           
 101 14702 12 0 NEW JER  100  BRADLEY, WILLIAM WARREN  
 101 14914 12 0 NEW JER  100  LAUTENBERG, FRANK R.     
 101 14103 66 0 NEW MEX  200  DOMENICI, PETE V.        
 101 14912 66 0 NEW MEX  100  BINGAMAN, JEFF           
 101 14508 13 0 NEW YOR  100  MOYNIHAN, DANIEL         
 101 14900 13 0 NEW YOR  200  D'AMATO, ALFONSE M.      
 101 14105 47 0 NORTH C  200  HELMS, JESSE             
 101 15504 47 0 NORTH C  100  SANFORD, TERRY           
 101  1252 36 0 NORTH D  100  BURDICK, QUENTIN NORTHROP
 101 15502 36 0 NORTH D  100  CONRAD, KENT             
 101 14073 24 0 OHIO     100  METZENBAUM, HOWARD M.    
 101 14304 24 0 OHIO     100  GLENN, JOHN              
 101 14700 53 0 OKLAHOM  100  BOREN, DAVID LYLE        
 101 14908 53 0 OKLAHOM  200  NICKLES, DON             
 101 11203 72 0 OREGON   200  HATFIELD, MARK I.        
 101 12107 72 0 OREGON   200  PACKWOOD, ROBERT W.      
 101 13050 14 0 PENNSYL  200  HEINZ, H. JOHN           
 101 14910 14 0 PENNSYL  200  SPECTER, ARLEN           
 101 10818  5 0 RHODE I  100  PELL, CLAIBORNE          
 101 14500  5 0 RHODE I  200  CHAFEE, JOHN             
 101  9369 48 0 SOUTH C  200  THURMOND, JAMES STROM    
 101 11204 48 0 SOUTH C  100  HOLLINGS, ERNEST F.      
 101 14268 37 0 SOUTH D  200  PRESSLER, LARRY          
 101 14617 37 0 SOUTH D  100  DASCHLE, THOMAS ANDREW   
 101 14423 54 0 TENNESS  100  GORE, ALBERT, JR.        
 101 14509 54 0 TENNESS  100  SASSER, JAMES            
 101   660 49 0 TEXAS    100  BENTSEN, LLOYD MILLARD JR
 101 14628 49 0 TEXAS    200  GRAMM, WILLIAM PHILIP    
 101 14303 67 0 UTAH     200  GARN, JAKE               
 101 14503 67 0 UTAH     200  HATCH, ORRIN             
 101 14240  6 0 VERMONT  200  JEFFORDS, JAMES          
 101 14307  6 0 VERMONT  100  LEAHY, PATRICK           
 101 14712 40 0 VIRGINI  200  WARNER, JOHN WILLIAM     
 101 15705 40 0 VIRGINI  100  ROBB, CHARLES S.         
 101 10700 73 0 WASHING  100  ADAMS, BROCK             
 101 14904 73 0 WASHING  200  GORTON, SLADE            
 101  1366 56 0 WEST VI  100  BYRD, ROBERT CARYLE      
 101 14922 56 0 WEST VI  100  ROCKEFELLER,JOHN D.      
 101 14242 25 0 WISCONS  200  KASTEN, ROBERT W., JR.   
 101 15703 25 0 WISCONS  100  KOHL, HERBERT            
 101 14511 68 0 WYOMING  200  WALLOP, MALCOLM          
 101 14710 68 0 WYOMING  200  SIMPSON, ALAN KOOI       
 102 99908 99 0 USA      200  
 102 14705 41 0 ALABAMA  100  HEFLIN, HOWELL THOMAS    
